esp_besch_0735	Hay más de un millón de especies animales en la tierra.	Il y a plus d'un million d'espèces animales sur la terre.	Du français à l’espagnol		
esp_besch_0736	Cada mañana camino media hora por la playa.	Tous les matins, je marche une demi-heure sur la plage.	Du français à l’espagnol		
esp_besch_0737	No sé nada sobre ese tema.	Je ne connais rien sur ce sujet.	Du français à l’espagnol		
esp_besch_0738	-¿Dónde están mis gafas? - Estás sentado encima.	Où sont mes lunettes? - Tu es assis dessus.	Du français à l’espagnol		
esp_besch_0739	Se cree que está por encima de la ley.	Il se croit au-dessus des lois.	Du français à l’espagnol		
esp_besch_0740	El armario está lleno, deja tu maleta arriba.	L'armoir est pleine, mets ta valise au-dessus.	Du français à l’espagnol		
esp_besch_0741	Siento tal desánimo...	Je ressens un tel découragement...	Du français à l’espagnol		
esp_besch_0742	¿De dónde te sacas semejante idea?	D'où sors-tu une telle idée?	Du français à l’espagnol		
esp_besch_0743	Nunca has tenido una oportunidad tal.	Tu n'a jamais eu une telle chance.	Du français à l’espagnol		
esp_besch_0744	Después del accidente, el coche se ha quedado tal y como lo ves.	Après l'accident, la voiture est restée telle que tu la vois.	Du français à l’espagnol		
esp_besch_0745	Se ha encontrado las camas deshechas y las ha dejado tal cual.	Elle a trouvé les lits défaits et elle les a laissés tels quels.	Du français à l’espagnol		
esp_besch_0746	He visto a fulanito.	J'ai rencontré un tel.	Du français à l’espagnol		
esp_besch_0747	La puerta de su despacho está siempre abierta.	La porte de son bureau est toujours ouverte.	Du français à l’espagnol		
esp_besch_0748	¿Sigues viendo a María?	Tu vois toujours María?	Du français à l’espagnol		
esp_besch_0749	Aún está esperando tu respuesta.	Il attend toujours ta réponse.	Du français à l’espagnol		
esp_besch_0750	Estamos un poco liados en este momento, pero llámanos de todos modos.	On est un peu débordés en ce moment, mais appelle toujours...	Du français à l’espagnol		
esp_besch_0751	El caso es que Frederico se ha ido de casa de sus padres.	Toujours est-il que Frederico est parti de chez ses parents.	Du français à l’espagnol		
esp_besch_0752	Vienen a Europa dos veces al año.	Ils viennent en Europe deux fois par an.	Du français à l’espagnol		
esp_besch_0753	¿Vienes a casa esta noche?	Tu viens chez nous ce soir?	Du français à l’espagnol		
esp_besch_0754	Siempre venían a pasear por este bosque.	Ils venaient toujours se balader dans cette forêt.	Du français à l’espagnol		
esp_besch_0755	¿Ya estas en tu casa? ¿Quieres que vaya a ayudarte?	Tu es déjà chez toi? - Tu veux que je vienne t'aider?	Du français à l’espagnol		
esp_besch_0756	-¡Mamá! -Sí, un momento, ¡ya voy!	Maman! - Oui, un instant, je viens!&nbsp;	Du français à l’espagnol		
esp_besch_0757	Acaba de irse ahora mismo.	Elle vient de partir à l'instant.	Du français à l’espagnol		
esp_besch_0758	Acababa de cumplir 20 años.	Je venais d'avoir 20 ans.	Du français à l’espagnol		
esp_besch_0759	¡Aquí está ya el verano!	Voici enfin l'été.	Du français à l’espagnol		
esp_besch_0760	Ésta es mi hija.	Voici ma fille.	Du français à l’espagnol		
esp_besch_0761	He aquí la razón de su negativa.	Voici la raison de son refus.	Du français à l’espagnol		
esp_besch_0762	Ya estás de vuelta.	Te voilà revenue.	Du français à l’espagnol		
esp_besch_0763	¡Ahí lo tienes enfadado otra vez!	Le voilà encore fâché!	Du français à l’espagnol		
esp_besch_0764	Hace ya tres años que vivimos en esta casa.	Voilà trois ans que nous habitons cette maison.	Du français à l’espagnol		
esp_besch_0765	Solo quería agradarte. Nada más.	Je voulais seulement te faire plaisir. Voilà.	Du français à l’espagnol		
esp_besch_0766	Solo quería agradarte. Eso es todo.	Je voulais seulement te faire plaisir. Voilà.<br>	Du français à l’espagnol		
esp_besch_0767	Vas a ayudar a tu padre esta tarde. Y punto.	Tu vas aider ton père cet après-midi. Et voilà.	Du français à l’espagnol		
esp_besch_0768	Vas a ayudar a tu padre esta tarde. Y no se hable más.	Tu vas aider ton père cet après-midi. Et voilà.<br>	Du français à l’espagnol		
esp_besch_0769	Acabo de ver a vuestras hijas cruzando la calle.	Je viens de voir vos filles qui traversaient la rue.	Du français à l’espagnol		
esp_besch_0770	Ana, Lola, ¿habéis desconectado vuestros móviles?	Ana, Lola, avez-vous déconnecté vos portables?	Du français à l’espagnol		
esp_besch_0771	Señor, se olvida su cartera.	Monsieur, vous oubliez votre portefeuille.	Du français à l’espagnol		
esp_besch_0772	Sus llaves, por favor.	Vos clefs, s'il vous plaît.	Du français à l’espagnol		
esp_besch_0773	Disculpe, pero creo que este asiento no es el suyo.	Excusez-moi, je crois que cette place n'est pas la vôtre.	Du français à l’espagnol		
esp_besch_0774	No he visto su casa.	Je n'ai pas vu votre maison.	Du français à l’espagnol		
esp_besch_0775	Aquí estoy, aquí me quedo.	J'y suis, j'y reste.	Du français à l’espagnol		
esp_besch_0776	-¿Dónde está el aula 220? - está usted en ella.	Où est la salle 220? - Vous y êtes.	Du français à l’espagnol		
esp_besch_0777	Vamos allí de vacaciones desde hace diez años.	Nous y allons en vacances depuis dix ans.	Du français à l’espagnol		
esp_besch_0778	Ve mañana.	Vas-y demain.	Du français à l’espagnol		
esp_besch_0779	Piensa en ello todo el tiempo.	Il y pense sans arrêt.	Du français à l’espagnol		
esp_besch_0780	¿Por qué has renunciado a ello?	Pourquoi y as-tu renoncé?	Du français à l’espagnol		
esp_besch_0781	No lo toques, es frágil.	N'y touche pas, c'est fragile.	Du français à l’espagnol		
esp_besch_0782	señor / señora	monsieur / madame	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0783	poeta / poetisa	poète / poétesse	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0784	actor / actriz	acteur / actrice	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0785	héros / héroïne	héroe / heroína	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0786	rey / reina	roi / reine	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0787	jefe / jefa	chef	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0788	chico / chica	garçon / fille	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0789	hombre / mujer	homme / femme	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0790	marido / mujer	mari / femme&nbsp;	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0791	caballo / yegua	cheval / jument	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0792	padre / madre	père / mère&nbsp;	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0793	yerno / nuera	gendre / belle-fille	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0794	el / la artista	l'artiste	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0795	el / la guía	le/la guide	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0796	el / la testigo	le témoin	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0797	el / la pinche	l'aide-cuisinier	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0798	el / la estudiante	l'étudiant(e)	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0799	el/la maniquí	le/la mannequin	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0800	el/ la cónsul	le/la consul	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0801	la mano	la main	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0802	la moto	la moto	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0803	la radio	la radio	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0804	el día	le jour	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0805	el problema	le problème	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0806	el planeta	la planète	Grammaire	Le groupe nominal	2. Le nom
esp_besch_0807	Pedro vio a un chico. El chico estaba entrando en el metro.	Pedro a vu un garçon. Le garçon entrait dans le métro.	Grammaire	Le groupe nominal	3. L’article indéfini
esp_besch_0808	Hemos venido aquí para visitar una iglesia románica preciosa.	Nous sommes venus ici pour visiter une très belle église romane.	Grammaire	Le groupe nominal	3. L’article indéfini
esp_besch_0809	Un restaurante tiene que tener servicios.	Un restaurant doit avoir des toilettes.	Grammaire	Le groupe nominal	3. L’article indéfini
esp_besch_0810	Prefieres otro?	Tu en préfères un autre?	Grammaire	Le groupe nominal	3. L’article indéfini
esp_besch_0811	preferir	préférer	Grammaire	Le groupe nominal	3. L’article indéfini
esp_besch_0812	Estoy allí en media hora.	je serai là dans une demi-heure.	Grammaire	Le groupe nominal	3. L’article indéfini
esp_besch_0813	No es fácil trabajar con tal presión.	Il n'est pas facile de travailler sous une telle pression.	Grammaire	Le groupe nominal	3. L’article indéfini
esp_besch_0814	MarÍa no come carne.	MarÍa ne mange pas de viande.	Grammaire	Le groupe nominal	3. L’article indéfini
esp_besch_0815	Coge de ese queso y del vino que ha traído Juan.	Prends de ce fromage et du vin que Juan a apporté.	Grammaire	Le groupe nominal	3. L’article indéfini
esp_besch_0816	Voy al instituto.	Je vais au lycée.	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0817	Vengo del gimnasio.	Je viens de la gym.	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0818	Estamos en el pueblo.	Nous sommes au village.	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0819	El periodista tiene que tener una gran cultura general.	Le journaliste doit avoir une grande culture générale.	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0820	La señora Pons ha dejado un mensaje para el señor Gil.	Madame Pons a laissé un message pour monsieur Gil.	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0821	Señora Pons, por favor, vuelva a llamar más tarde.	Madame Pons, s'il vous plaît, veuillez rappeler plus tard.	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0822	Son las doce? No, ya es la una.	Il est midi? Non, il est déjà une heure.	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0823	El jueves es mi cumpleaños.	Jeudi, c'est mon anniversaire.	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0824	Los jueves tengo coro.	Le jeudi, j'ai chorale.	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0825	Los&nbsp;árabes comenzaron su conquista de la Península Ibérica en (el) 711.	Les arabes ont commencé leur conquête de la péninsule Ibérique en 711.	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0826	Le encanta la música de los 70.	Il adore la musique des années 70.	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0827	la llorona	la pleureuse	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0828	Son los chicos de ayer.	Ce sont les garçons d'hier.	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0829	Son los de ayer.	Ce sont ceux d'hier.	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0830	Francia y España colaboran en la lucha antiterrorista.	La France et l'Espagne collaborent dans la lutte antiterroriste.	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0831	Vive todavía en casa de sus padres.	Il vit encore chez ses parents.	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0832	aprender	apprendre	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0833	estudiar	étudier	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0834	enseigner	enseñar	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0835	Estoy estudiando chino.	J'apprends le chinois.	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0836	tener tiempo	avoir le temps	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0837	pedir permiso	demander la permission	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0838	dar las gracias	dire merci	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0839	donner raison	dar la razón	Grammaire	Le groupe nominal	4. L’article défini
esp_besch_0840	Lo interesante de esta película es lo inesperado de la fin.	Ce qui est intéressant dans ce film, c'est le côté inattendu de la fin.	Grammaire	Le groupe nominal	5. L’article lo
esp_besch_0841	Lo de ayer fue excepcional.	Ce qui s'est passé hier a été exceptionnel.	Grammaire	Le groupe nominal	5. L’article lo
esp_besch_0842	Lo de ir al cine esta noche me parece estupendo.	L'idée d'aller au cinéma ce soir me semble excellente.	Grammaire	Le groupe nominal	5. L’article lo
esp_besch_0843	Te han dicho lo que les pasa?	Ils t'ont dit ce qui leur arrive?	Grammaire	Le groupe nominal	5. L’article lo
esp_besch_0844	Ya me ha explicado él lo delicada que es la situación.	Il m'a déjà expliqué combien la situation est délicate.	Grammaire	Le groupe nominal	5. L’article lo
esp_besch_0845	No sabes lo mal que duermo!	Si tu savais comme je dors mal!	Grammaire	Le groupe nominal	5. L’article lo
esp_besch_0846	Le llamaré para decirle lo (mucho) que siento no poder ir a su fiesta.	Je l'appellerai pour lui dire combien je regrette de ne pas pouvoir aller à sa fête.	Grammaire	Le groupe nominal	5. L’article lo
esp_besch_0847	No me gustan esos quesos, prefiero este, más suave.	Je n'aime pas ces fromages-là, je préfère celui-ci, il est plus doux.	Grammaire	Le groupe nominal	6. Les démonstratifs
esp_besch_0848	Esta cámara de fotos es tuya?	Cet appareil photo est à toi?	Grammaire	Le groupe nominal	6. Les démonstratifs
esp_besch_0849	Mientras Esteban y Sofiá hablaban pude oír todo lo que esta le decía a aquel.	Pendant qu'Esteban et Sofiá parlaient, j'ai pu entendre tout ce qu'elle lui disait.	Grammaire	Le groupe nominal	6. Les démonstratifs
esp_besch_0850	Esto es cierto : nunca me ha engañado.	C'est vrai : il ne m'a jamais trompé.	Grammaire	Le groupe nominal	6. Les démonstratifs
esp_besch_0851	Esta tarde tengo que acabarme esta novela.	Cet après-midi je dois finir ce roman.	Grammaire	Le groupe nominal	6. Les démonstratifs
esp_besch_0852	Mira, ves ese edificio antiguo? Ahí vive Julia.	Regarde, tu vois ce bâtiment ancien? C'est là que Julia habite.	Grammaire	Le groupe nominal	6. Les démonstratifs
esp_besch_0853	Ya no me acuerdo del argumento de aquella película.	Je ne me rappelle plus l'argument de ce film.	Grammaire	Le groupe nominal	6. Les démonstratifs
esp_besch_0854	mi perro	mon chien	Grammaire	Le groupe nominal	7. Les possessifs
esp_besch_0855	el perro mío	mon chien	Grammaire	Le groupe nominal	7. Les possessifs
esp_besch_0856	el mío	le mien	Grammaire	Le groupe nominal	7. Les possessifs
esp_besch_0857	mi/tu/su piso	mon/ton/son appartement	Grammaire	Le groupe nominal	7. Les possessifs
esp_besch_0858	mi/tu/su habitación	ma/ta/sa chambre	Grammaire	Le groupe nominal	7. Les possessifs
esp_besch_0859	nuestro/vuestro jardín	notre/votre jardin	Grammaire	Le groupe nominal	7. Les possessifs
esp_besch_0860	nuestra/vuestra terraza	notre/votre terrasse	Grammaire	Le groupe nominal	7. Les possessifs
esp_besch_0861	Miguel nos presentó su proyecto.	Miguel nous a présenté son projet.	Grammaire	Le groupe nominal	7. Les possessifs
esp_besch_0862	Miguel y Cecilia nos presentaron su proyecto.	Miguel et Cecilia nous ont présenté leur projet.	Grammaire	Le groupe nominal	7. Les possessifs
esp_besch_0863	Usted no lleva su carné de identitad?	N'avez vous pas sur vous votre carte d'identité?	Grammaire	Le groupe nominal	7. Les possessifs
esp_besch_0864	Ustedes vendrán en su (proprio) coche.	Vous viendrez avec votre propre voiture.	Grammaire	Le groupe nominal	7. Les possessifs
esp_besch_0865	Ponte el abrigo.	Mets ton manteau.	Grammaire	Le groupe nominal	7. Les possessifs
esp_besch_0866	Me tremblaban las manos.	Mes mains tremblaient.	Grammaire	Le groupe nominal	7. Les possessifs
esp_besch_0867	Dónde habré puesto las llaves?	Où est-ce que j'ai bien pu mettre mes clés?	Grammaire	Le groupe nominal	7. Les possessifs
esp_besch_0868	Este abrigo rojo es tuyo? Sí, es el mío.	Ce manteau rouge est à toi? oui, c'est le mien.	Grammaire	Le groupe nominal	7. Les possessifs
esp_besch_0869	Cantó canciones de otros y varias suyas.	Il a chanté des chansons d'autres compositeurs et plusieurs à lui.	Grammaire	Le groupe nominal	7. Les possessifs
esp_besch_0870	El (un) 80% de los presentes votó a favor.	80% des présents ont voté pour.	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0871	cero	0	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0872	uno / una	1	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0873	dos	2	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0874	tres	3	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0875	cuatro	4	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0876	cinco	5	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0877	seis	6	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0878	siete	7	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0879	ocho	8	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0880	nueve	9	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0881	diez	10	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0882	once	11	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0883	doce	12	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0884	trece	13	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0885	catorce	14	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0886	quince	15	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0887	dieciséis	16	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0888	diecisiete	17	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0889	dieciocho	18	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0890	diecinueve	19	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0891	veinte	20	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0892	veintiuno / a	21	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0893	veintidós	22	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0894	veintitrés	23	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0895	veinticuatro	24	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0896	veinticinco	25	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0897	veintiséis	26	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0898	veintisiete	27	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0899	veintiocho	28	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0900	veintinueve	29	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0901	treinta	30	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0902	treinta y uno / una	31	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0903	treinta y dos	32	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0904	treinta y tres	33&nbsp;	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0905	cuarenta	40	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0906	cincuenta	50	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0907	sesenta	60	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0908	setenta	70	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0909	ochenta	80	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0910	noventa	90	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0911	ciento dos	102&nbsp;	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0912	doscientos / as	200	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0913	trescientos / as	300	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0914	cuatrocientos / as	400	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0915	quinientos /as	500	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0916	seiscientos /as	600	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0917	setecientos / as	700	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0918	ochocientos / as	800	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0919	novecientos / as	900	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0920	mil	1000	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0921	mil uno	1001	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0922	dos mil	2000	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0923	cien mil	100 000	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0924	un millón	1 000 000	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0925	dos millones	2 000 000	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0926	mil millones	1 000 000 000	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0927	una respuesta	une réponse	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0928	sesenta y una respuestas	soixante et une réponses	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0929	doscientos dólares	deux cents dollars	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0930	trescientas libras esterlinas	trois cents livres sterling	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0931	Esta casa debe de costar como mínimo un millón, tal vez dos millones.	Cette maison doit coûter au minimum un million, peut-être deux millions.	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0932	un euro	un euro	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0933	un solo euro	un seul euro	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0934	cien personas	cent personnes	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0935	cien mil personas	cent mille personnes	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0936	ciento cuarenta	cent quarante	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0937	Tiene siempre mil problemas	Il a toujours des tas de problèmes.	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0938	Habiá miles de espectadores.	il y avait des milliers de spectateurs.	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0939	El 73% (setenta y tres por ciento) de los diputados votó a favor de la nueva ley.	73% des députés ont voté pour la nouvelle loi.	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0940	De aquí a la próxima gasolinera hay unos/en torno a 15 km.	D'ici à la prochaine station-service il y a quelques/environ 15 km.	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0941	Se acostaron sobre (hacia) las 3 de la mañana.	Ils se sont couchés vers 3 heures du matin.	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0942	Tienen la mar de deudas.	Ils ont un tas de dettes.	Grammaire	Le groupe nominal	8. Les numéraux cardinaux
esp_besch_0943	primero	1er	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0944	segundo	2ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0945	tercero	3ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0946	cuarto	4ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0947	quinto	5ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0948	sexto	6ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0949	séptimo	7ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0950	octavo	8ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0951	noveno	9ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0952	décimo	10ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0953	undécimo, decimoprimero	11ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0954	duodécimo	12ème&nbsp;	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0955	decimotercero	13ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0956	decimocuarto	14ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0957	decimoquinto	15ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0958	decimosexto	16ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0959	decimoséptimo	17ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0960	decimoctavo	18ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0961	decimonoveno	19ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0962	vigésimo	20ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0963	vigesimoprimero	21ème	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0964	último	dernier	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0965	penúltimo	avant-dernier	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0966	el octavo congreso	le huitième congrès	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0967	las octavas jornadas de investigación pediátrica	les huitièmes journées de recherche en pédiatrie	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0968	la vigésima tercera edición	la 23ème édition	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0969	Vives en el primer piso o en el tercero? En el piso primero.	Tu habites au premier ou au troisième étage? Au premier étage.	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0970	la planta séptima (siete)	le 7ème étage	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0971	el piso veintidós	le 22ème étage	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0972	el veinticinco aniversario	le 25ème anniversaire	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0973	la primera clase	la première classe	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0974	el siglo quinto	le 5ème siècle	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0975	cinco días y medio	cinq jours et demi	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0976	una hora y media	une heure et demie	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0977	media hora	une demi-heure	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0978	la mitad de	la moitié de	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0979	La mitad de los pasajeros hizo escala en Madrid.	La moitié des passagers a fait une escale à Madrid.	Grammaire	Le groupe nominal	9. Les numéraux ordinaux
esp_besch_0980	algún / alguno(s) / alguna(s)	quelques	Grammaire	Le groupe nominal	10. Les indéfinis (1)
esp_besch_0981	ningún / ninguno(s) / ninguna(s)	aucun(s) / aucune(s)	Grammaire	Le groupe nominal	10. Les indéfinis (1)
esp_besch_0982	cualquier(a) / cualiesquiera	n'importe quel(s) / quelle(s)	Grammaire	Le groupe nominal	10. Les indéfinis (1)
esp_besch_0983	otro(s) / otra(s)	autre(s)	Grammaire	Le groupe nominal	10. Les indéfinis (1)
esp_besch_0984	cierto(s) / cierta(s)	certain(s) / certaine(s)	Grammaire	Le groupe nominal	10. Les indéfinis (1)
esp_besch_0985	plusieurs	varios / varias	Grammaire	Le groupe nominal	10. Les indéfinis (1)
esp_besch_0986	beaucoup	mucho(s) / mucha(s)	Grammaire	Le groupe nominal	10. Les indéfinis (1)
