Ils sont idiots.	They are silly.	Grammaire	Le groupe verbal	5. Présent simple ou en be + -ing	846
Ils font les idiots.	They are being silly.	Grammaire	Le groupe verbal	5. Présent simple ou en be + -ing	847
Nous avons une nouvelle voiture.	We have a new car.	Grammaire	Le groupe verbal	5. Présent simple ou en be + -ing	848
Nous sommes en train de déjeuner.	We're having lunch.	Grammaire	Le groupe verbal	5. Présent simple ou en be + -ing	849
Je vois ce qu'ils veulent dire.	I see what they mean.	Grammaire	Le groupe verbal	5. Présent simple ou en be + -ing	850
Je vois Pat demain.	I'm seeing Pat tomorrow.	Grammaire	Le groupe verbal	5. Présent simple ou en be + -ing	851
Ça a bon goût.	It tastes nice.	Grammaire	Le groupe verbal	5. Présent simple ou en be + -ing	852
Je le goûte pour voir si c'est bon.	I'm tasting it to see if it's OK.	Grammaire	Le groupe verbal	5. Présent simple ou en be + -ing	853
Je pèse 58kg.	I weigh 58 kilos.	Grammaire	Le groupe verbal	5. Présent simple ou en be + -ing	854
Je pèse le bébé.	I'm weighing the baby.	Grammaire	Le groupe verbal	5. Présent simple ou en be + -ing	855
Je crois que tu as tort.	I think you're wrong.	Grammaire	Le groupe verbal	5. Présent simple ou en be + -ing	856
Ne me dérange pas, je suis en train de réfléchir.	Don't disturb me; I'm thinking.	Grammaire	Le groupe verbal	5. Présent simple ou en be + -ing	857
Comment te sens-tu aujourd'hui?	How do you feel today?	Grammaire	Le groupe verbal	5. Présent simple ou en be + -ing	858
Le train part à 10:35.	The train leaves at 10:35.	Grammaire	Le groupe verbal	5. Présent simple ou en be + -ing	859
Nous allons au Japon en juin.	We're going to Japan in June.	Grammaire	Le groupe verbal	5. Présent simple ou en be + -ing	860
Mozart est mort jeune.	Mozart died young.	Grammaire	Le groupe verbal	6. Prétérit	861
Ma grand-mère travaillait dans une ferme.	My grandmother worked on a farm.	Grammaire	Le groupe verbal	6. Prétérit	862
Nous allions toujours à la mer quand j'étais jeune. Je nageais tous les jours.	We always went to sea when I was young. I swam every day.	Grammaire	Le groupe verbal	6. Prétérit	863
Que faisiez-vous hier soir à 8 heures? - je faisais la cuisine pour ma femme.	"""What were you doing last night at 8?"" ""I was cooking for my wife."""	Grammaire	Le groupe verbal	6. Prétérit	864
J'étais en train d'écrire un e-mail quand l'ordinateur a planté.	I was writing an email when the computer crashed.	Grammaire	Le groupe verbal	6. Prétérit	865
Il pleuvait à verse quand je suis arrivé.	It was raining heavily when I arrived.	Grammaire	Le groupe verbal	6. Prétérit	866
Ils ont traversé la rue rapidement.	They crossed the street fast.	Grammaire	Le groupe verbal	6. Prétérit	867
Ils étaient en train de traverser la rue quand la police les a vus.	They were crossing the street when the police saw them.	Grammaire	Le groupe verbal	6. Prétérit	868
Rick ne peut pas venir avec nous car il s’est cassé la jambe.	Rick can’t come with us because he’s broken his leg.	Grammaire	Le groupe verbal	7. Present perfect	869
Un avion s’est écrasé dans la jungle amazonienne.	A plane has crashed in the Amazonian jungle.	Grammaire	Le groupe verbal	7. Present perfect	870
J’ai déjà parlé de cet emploi à Lawrence.	I’ve already told Lawrence about the job.	Grammaire	Le groupe verbal	7. Present perfect	871
Je viens de parler à ta mère.	I’ve just talked to your mother.	Grammaire	Le groupe verbal	7. Present perfect	872
Je n’ai pas vu ton mari ce matin.	I haven’t seen your husband this morning.	Grammaire	Le groupe verbal	7. Present perfect	873
Je n’ai pas vu ton mari ce matin.	I haven’t seen your husband this morning.	Grammaire	Le groupe verbal	7. Present perfect	874
Je l’ai vu hier.	I saw him yesterday.	Grammaire	Le groupe verbal	7. Present perfect	875
Il a démissioné il y a trois ans.	He resigned three years ago.	Grammaire	Le groupe verbal	7. Present perfect	876
Elle a ri quand il lui a dit la vérité.	She laughed when he told her the truth.	Grammaire	Le groupe verbal	7. Present perfect	877
Il a plu.	It’s been raining.	Grammaire	Le groupe verbal	7. Present perfect	878
« Vous venez de voir le journal de 21 heures. »	You’ve been watching the nine o’clock news.	Grammaire	Le groupe verbal	7. Present perfect	879
Il est 5 heures. J’attends depuis 4h30.	It’s 5 o’clock. I’ve been waiting here since 4:30.	Grammaire	Le groupe verbal	7. Present perfect	880
Il est 5 heures. J’attends depuis trente minutes.	It’s 5 o’clock. I’ve been waiting here for thirty minutes.	Grammaire	Le groupe verbal	7. Present perfect	881
Ça fait un certain temps que les ventes augmentent.	Sales have been increasing for some time.	Grammaire	Le groupe verbal	7. Present perfect	882
Je la connais depuis dix mois.	I’ve known her for ten months.	Grammaire	Le groupe verbal	7. Present perfect	883
Depuis combien de temps est-ce que tu travailles ici?	How long have you been working here?	Grammaire	Le groupe verbal	7. Present perfect	884
Je travaille à Londre depuis vingt ans.	I’ve been working in London for twenty years.	Grammaire	Le groupe verbal	7. Present perfect	885
J’ai travaillé à londres pendant vingt ans.	I worked in London for twenty years.	Grammaire	Le groupe verbal	7. Present perfect	886
Je ne voulais pas lire Autant en emporte le vent, car j’avais déjà vu le film.	I didn’t want to read Gone with the Wind because I had already seen the film.	Grammaire	Le groupe verbal	8. Past perfect	887
Quand je suis entré dans la pièce, j’ai remarqué que les enfants s’étaient chamaillés.	When I entered the room I noticed that the kids had been bickering.	Grammaire	Le groupe verbal	8. Past perfect	888
Ça s’est passé le jour de Noël. Nous vivions ensemble depuis juillet.	It happened on Christmas day. We had lived together since July.	Grammaire	Le groupe verbal	8. Past perfect	889
Ça s’est passé le jour de Noël. Nous vivions ensemble depuis six mois.	It happened on Christmas day.We had lived together for six months.	Grammaire	Le groupe verbal	8. Past perfect	890
Depuis combien de temps attendiez-vous?	How long had you been waiting?	Grammaire	Le groupe verbal	8. Past perfect	891
Je venais (juste) de citer son nom quand il a appelé!	I had just mentioned his name when he called!	Grammaire	Le groupe verbal	8. Past perfect	892
L’anglais est parlé par environ un milliard de personnes	English is spoken by about a billion people.	Grammaire	Le groupe verbal	9. Passif	893
Ils ont été interrogés par la police.	They were questioned by the police.	Grammaire	Le groupe verbal	9. Passif	894
Le match a été vu par des millions de téléspectateurs.	The match has been viewed by millions of viewers	Grammaire	Le groupe verbal	9. Passif	895
On me suivait.	I was being followed.	Grammaire	Le groupe verbal	9. Passif	896
Il est possible qu’on t’ait trompé.	You may have been deceived.	Grammaire	Le groupe verbal	9. Passif	897
On enverra votre demande demain.	Your application will be sent tomorrow.	Grammaire	Le groupe verbal	9. Passif	898
Elle a éte réélue en novembre.	She was re-elected in November.	Grammaire	Le groupe verbal	9. Passif	899
On m’a volé mon scooter.	My motor scooter has been stolen.	Grammaire	Le groupe verbal	9. Passif	900
On pense que le ministre va démissionner.	It is believed that the minister will resign.	Grammaire	Le groupe verbal	9. Passif	901
On dit que le ministre va démissionner.	It is said that the minister will resign.	Grammaire	Le groupe verbal	9. Passif	902
On sait que le ministre va démissionner.	It is known that the minister will resign.	Grammaire	Le groupe verbal	9. Passif	903
Mon voisin a été tué dans un accident.	My neighbour got killed in an accident.	Grammaire	Le groupe verbal	9. Passif	904
Ils ont été arrêtés pour ivresse.	They got arrested for drunkenness.	Grammaire	Le groupe verbal	9. Passif	905
s’habiller	get dressed	Grammaire	Le groupe verbal	9. Passif	906
se noyer	get drowned	Grammaire	Le groupe verbal	9. Passif	907
se perdre	get lost	Grammaire	Le groupe verbal	9. Passif	908
se marier	get married	Grammaire	Le groupe verbal	9. Passif	909
Ils le regretteront un jour.	They will regret it some day.	Grammaire	Le groupe verbal	10. Parler de l’avenir	910
"""C'est encore le téléphone. - Je vais répondre."""	"""It's the phone again."" ""I'll get it."""	Grammaire	Le groupe verbal	10. Parler de l’avenir	911
Oh, il est temps de partir. Je mets juste mes chaussures.	Oh, it's time to go! I'll just put my shoes.	Grammaire	Le groupe verbal	10. Parler de l’avenir	912
Paul est si pâle. Il va s'évanouir.	Paul looks so pale. He's going to faint.	Grammaire	Le groupe verbal	10. Parler de l’avenir	913
Regarde les images satellite. La vague de chaleur va durer.	Look at the satellite pictures. The heat wave is going to last.	Grammaire	Le groupe verbal	10. Parler de l’avenir	914
J'ai déjà pris ma décision. Je vais acheter une nouvelle maison.	I've already decided. I'm going to buy a new house.	Grammaire	Le groupe verbal	10. Parler de l’avenir	915
Notre train part à 10h15.	Our train leaves at 10:15.	Grammaire	Le groupe verbal	10. Parler de l’avenir	916
Le cours de gym commence à 16 heures.	The gym class starts at 4.	Grammaire	Le groupe verbal	10. Parler de l’avenir	917
Je vois Pat ce soir au pub.	I'm seeing Pat at the pub tonight.	Grammaire	Le groupe verbal	10. Parler de l’avenir	918
Le ministre doit rencontrer son homologue à Washington.	The minister is to visit his counterpart in Washington.	Grammaire	Le groupe verbal	10. Parler de l’avenir	919
Les négociations doivent commencer prochainement.	The talks are to start soon.	Grammaire	Le groupe verbal	10. Parler de l’avenir	920
Nous habiterions à Londres si nous avions le choix.	We would live in London if we had the choice.	Grammaire	Le groupe verbal	11. Exprimer le conditionnel	921
Je voudrais des conseils.	I'd like some advice.	Grammaire	Le groupe verbal	11. Exprimer le conditionnel	922
Voudriez-vous du thé?	Would you like some tea?	Grammaire	Le groupe verbal	11. Exprimer le conditionnel	923
Tom a dit qu'il arriverait tard.	Tom said that he would arrive late.	Grammaire	Le groupe verbal	11. Exprimer le conditionnel	924
J'aurais chanté...	I would have sung...	Grammaire	Le groupe verbal	11. Exprimer le conditionnel	925
tu aurais voulu...	you would have wanted...	Grammaire	Le groupe verbal	11. Exprimer le conditionnel	926
elles auraient pensé...	they would have thought...	Grammaire	Le groupe verbal	11. Exprimer le conditionnel	927
Tu devrais marcher plus souvent.	You should walk more often.	Grammaire	Le groupe verbal	11. Exprimer le conditionnel	928
Je pourrais vous rencontrer lundi matin.	I could meet you on Monday morning.	Grammaire	Le groupe verbal	11. Exprimer le conditionnel	929
Je peux porter ma valise.	I can carry my suitcase.	Grammaire	Le groupe verbal	12. Modaux : généralités	930
"""Maman, je peux sortir maintenant? - Oui."""	"""Mum, can I go out now"" "" Yes, you can."""	Grammaire	Le groupe verbal	12. Modaux : généralités	931
Je suis désolé, mais je ne peux pas vous aider.	I'm afraid I can't help you.	Grammaire	Le groupe verbal	12. Modaux : généralités	932
Tu ne peux pas fumer ici.	You can't smoke here.	Grammaire	Le groupe verbal	12. Modaux : généralités	933
Ça ne peut pas être vrai.	It can't be true.	Grammaire	Le groupe verbal	12. Modaux : généralités	934
Je n'ai pas pu faire démarrer ma voiture ce matin.	I couldn't start my car this morning.	Grammaire	Le groupe verbal	12. Modaux : généralités	935
Je pourrais sortir avec vous, mais je me sens si fatigué.	I could go out with you but I feel so tired.	Grammaire	Le groupe verbal	12. Modaux : généralités	936
Sam est peut-être en train de déjeuner.	Sam could be having lunch.	Grammaire	Le groupe verbal	12. Modaux : généralités	937
Tu as peut-être raison.	You may be right.	Grammaire	Le groupe verbal	12. Modaux : généralités	938
Vous pouvez emprunter jusqu'à quatre DVD.	You may borrow up to 4 DVDs.	Grammaire	Le groupe verbal	12. Modaux : généralités	939
Il se pourrait que Hannah soit dans son bureau.	Hannah might be in her office.	Grammaire	Le groupe verbal	12. Modaux : généralités	940
Tu dois me dire la vérité.	You must tell me the truth.	Grammaire	Le groupe verbal	12. Modaux : généralités	941
Tu dois être fatiguée après une journée si dure.	You must be tired after such a hard day.	Grammaire	Le groupe verbal	12. Modaux : généralités	942
Tu ne dois pas mentir.	You mustn't lie.	Grammaire	Le groupe verbal	12. Modaux : généralités	943
Veux-tu que je ferme la fenêtre?	Shall I shut the window?	Grammaire	Le groupe verbal	12. Modaux : généralités	944
Tu devrais sortir plus souvent.	You should go out more often.	Grammaire	Le groupe verbal	12. Modaux : généralités	945
Demande à Jane. Elle devrait savoir.	Ask Jane. She should know.	Grammaire	Le groupe verbal	12. Modaux : généralités	946
Veux-tu m'épouser?	Will you marry me?	Grammaire	Le groupe verbal	12. Modaux : généralités	947
"""Fais-moi confiance"", disait mon père."	"""Trust me"", my father would say."	Grammaire	Le groupe verbal	12. Modaux : généralités	948
Comment la décririez-vous?	How would you describe her?	Grammaire	Le groupe verbal	12. Modaux : généralités	949
Tu sais piloter un avion.	Can you pilote a plane.	Grammaire	Le groupe verbal	13. Can / could	950
Où es-tu? Je t'entends mais je ne te voix pas!	Where are you? I can hear you but I can't see you!	Grammaire	Le groupe verbal	13. Can / could	951
"""Maman, je peux sortir maintenant? - Oui."""	"""Mum, can I go out now"" "" Yes, you can."""	Grammaire	Le groupe verbal	13. Can / could	952
Elle ne peut pas être à Londres. Elle a pris l'avion pour Sydney hier.	She can't be in London. She flew to Sydney yesterday.	Grammaire	Le groupe verbal	13. Can / could	953
Je pourrais sortir avec vous mais je me sens si fatigué.	I could go out with you but I fell so tired.	Grammaire	Le groupe verbal	13. Can / could	954
"""Est-ce que je pourrais avoir un peu plus de thé? - Oui, bien sûr."""	"""Could I have some more tea?"" ""Yes, of course, you can."""	Grammaire	Le groupe verbal	13. Can / could	955
Ne t'éloigne pas. Ils pourraient arriver à tout moment maintenant.	Don't go away. They could arrive anytime now.	Grammaire	Le groupe verbal	13. Can / could	956
Tu aurais pu te blesser.	You could have hurt yourself.	Grammaire	Le groupe verbal	13. Can / could	957
J'aimerais pouvoir chanter.	I'd like to be able to sing.	Grammaire	Le groupe verbal	13. Can / could	958
Je n'ai jamais pu mentir.	I've never been able to lie.	Grammaire	Le groupe verbal	13. Can / could	959
Désolé de ne pas pouvoir t'aider.	Sorry for not being able to help you.	Grammaire	Le groupe verbal	13. Can / could	960
Un jour je pourrai te pardonner.	Some day I'll be able to forgive you.	Grammaire	Le groupe verbal	13. Can / could	961
je pourrai [je serai capable de]	I will be able to	Grammaire	Le groupe verbal	13. Can / could	962
je pourrais [je serais capable de]	I could	Grammaire	Le groupe verbal	13. Can / could	963
j'aurais pu [j'aurais été capable de]	I could have	Grammaire	Le groupe verbal	13. Can / could	964
Il se peut que Hannah soit dans son bureau.	Hannah may be in her office.	Grammaire	Le groupe verbal	14. May / might	965
Ils ont peut-être gagné.	They may have won.	Grammaire	Le groupe verbal	14. May / might	966
Vous pouvez emprunter jusqu'à quatre DVD.	You may borrow up to 4 DVDs.	Grammaire	Le groupe verbal	14. May / might	967
J'ai pu regarder la télé jusqu'à minuit hier!	I was allowed to watch TV until midnight yesterday!	Grammaire	Le groupe verbal	14. May / might	968
je pourrai [j'aurai la permission de]	I will be allowed	Grammaire	Le groupe verbal	14. May / might	969
je pourrais [j'aurais la permission de]	I would be allowed to	Grammaire	Le groupe verbal	14. May / might	970
j'aurais pu [j'aurais eu la permission de]	I would have been allowed to	Grammaire	Le groupe verbal	14. May / might	971
Il se pourrait que Hannah soit dans son bureau.	Hannah might be in her office.	Grammaire	Le groupe verbal	14. May / might	972
Je suis content que tu n'y sois pas allé. Tu aurais pu être malade dans le bateau.	I'm glad you didn't go. You might have been sick on the boat.	Grammaire	Le groupe verbal	14. May / might	973
Tu ne dois pas mentir.	You mustn't lie.	Grammaire	Le groupe verbal	15. Must et have to	974
Ils ont dû rater leur train.	They must have missed their train.	Grammaire	Le groupe verbal	15. Must et have to	975
They had to leave because there was too much noise.	Ils ont dû partir car il y avait trop de bruit.	Grammaire	Le groupe verbal	15. Must et have to	976
They must have left: I can't see their car any more.	Ils ont dû partir: je ne vois plus leur voiture.	Grammaire	Le groupe verbal	15. Must et have to	977
Allons, tu ne peux pas être fatigué. Tu n'as rien fait de toute la journée.	Come on, you can't be tired. You haven't done anything all day.	Grammaire	Le groupe verbal	15. Must et have to	978
Ils n'ont pas dû me voir. Ils m'auraient dit bonjour.	They can't have seen me. They would have said hello.	Grammaire	Le groupe verbal	15. Must et have to	979
Je dois arrêter de boire du café. [Je m'impose d'arrêter.]	I must stop drinking coffee.	Grammaire	Le groupe verbal	15. Must et have to	980
Il faut que j'arrête de boire du café. [C'est le medecin qui me l'ordonne.]	I have to stop drinking coffee.	Grammaire	Le groupe verbal	15. Must et have to	981
J'ai dû quitter mon emploi.	I had to quit my job.	Grammaire	Le groupe verbal	15. Must et have to	982
Nous devrons louer une maison plus petite.	We'll have to rent a smaller house.	Grammaire	Le groupe verbal	15. Must et have to	983
Tu devrais trouver un emploi si je quittais le mien.	You would have to get a job if I left mine.	Grammaire	Le groupe verbal	15. Must et have to	984
Il est difficile de devoir dire la vérité tout le temps.	It's difficult to have to tell the truth all the time.	Grammaire	Le groupe verbal	15. Must et have to	985
Et si on leur demandait de partir?	Shall we ask them to leave?	Grammaire	Le groupe verbal	16. Shall/should et will/would	986
Tu aurais dû me téléphoner.	You should have called me.	Grammaire	Le groupe verbal	16. Shall/should et will/would	987
Il est cinq heures, ils devraient être arrivés maintenant.	It's five o'clock, they should have arrived by now.	Grammaire	Le groupe verbal	16. Shall/should et will/would	988
"""Veux-tu m'épouser? - Oui, je le veux."""	"""Will you marry me?"" ""Yes, I will."""	Grammaire	Le groupe verbal	16. Shall/should et will/would	989
Si vous voulez bien me suivre...	If you will follow me.	Grammaire	Le groupe verbal	16. Shall/should et will/would	990
Mon père ne veut pas me parler.	My dad won't talk to me.	Grammaire	Le groupe verbal	16. Shall/should et will/would	991
Cette machine peut laver 4 kilos de linge.	This machine will wash 4 kilos.	Grammaire	Le groupe verbal	16. Shall/should et will/would	992
Sean peut rester tout seul devant la télé pendant des heures.	Sean will watch TV alone for hours.	Grammaire	Le groupe verbal	16. Shall/should et will/would	993
Voulez-vous bien vous asseoir, s'il vous plaît!	Would you please sit down!	Grammaire	Le groupe verbal	16. Shall/should et will/would	994
Ava wouldn't open the door.	Ava ne voulait pas ouvrir la porte.	Grammaire	Le groupe verbal	16. Shall/should et will/would	995
Quand j'habitais chez mes parents, je donnais toujours à manger au chien avant le dîner.	When I lived with my parents, I would always feed the dog before dinner.	Grammaire	Le groupe verbal	16. Shall/should et will/would	996
Quand j'étais enfant, j'allais à l'école à pied tous les jours.	When I was a child I used to walk to school every day.	Grammaire	Le groupe verbal	17. Used to/had better/would rather	997
Quand j'étais enfant, j'allais à l'école à pied tous les jours.	When I was a child I used to walk to school every day.	Grammaire	Le groupe verbal	17. Used to/had better/would rather	998
Avant, on les voyait toutes les semaines.	We used to see them every week.	Grammaire	Le groupe verbal	17. Used to/had better/would rather	999
Autrefois, je n'aimais pas le sport.	I didn't use to like sport.	Grammaire	Le groupe verbal	17. Used to/had better/would rather	1000
Tu ferais bien de le dire à maman.	You'd better tell Mum.	Grammaire	Le groupe verbal	17. Used to/had better/would rather	1001
Je préférerais être sur une plage que dans ma cuisine.	I'd rather be on a beach than in my kitchen.	Grammaire	Le groupe verbal	17. Used to/had better/would rather	1002
Vous aimeriez mieux manger ici ou dehors?	Would you rather eat here or outside?	Grammaire	Le groupe verbal	17. Used to/had better/would rather	1003
Ils préféreraient ne pas partir maintenant.	They'd rather not go now.	Grammaire	Le groupe verbal	17. Used to/had better/would rather	1004
Je préférerais partir maintenant.	I'd rather leave now.	Grammaire	Le groupe verbal	17. Used to/had better/would rather	1005
Je préférerais partir maintenant.	I'd rather leave now.	Grammaire	Le groupe verbal	17. Used to/had better/would rather	1006
Ouvre cette lettre.	Open the letter.	Grammaire	Le groupe verbal	18. Impératif	1007
Ouvrez cette lettre.	Open the letter.	Grammaire	Le groupe verbal	18. Impératif	1008
Sois heureux.	Be happy.	Grammaire	Le groupe verbal	18. Impératif	1009
Soyez heureux.	Be happy.	Grammaire	Le groupe verbal	18. Impératif	1010
Ne lis pas cette lettre.	Don't read the letter.	Grammaire	Le groupe verbal	18. Impératif	1011
Ne lisez pas cette lettre.	Don't read the letter.	Grammaire	Le groupe verbal	18. Impératif	1012
Ne sois pas timide.	Don't be shy.	Grammaire	Le groupe verbal	18. Impératif	1013
Ne soyez pas timide.	Don't be shy.	Grammaire	Le groupe verbal	18. Impératif	1014
Dis-lui qu'il me manque.	Tell him I miss him.	Grammaire	Le groupe verbal	18. Impératif	1015
Dis-lui bien qu'il me manque.	Do tell him I miss him.	Grammaire	Le groupe verbal	18. Impératif	1016
Partons immédiatement.	Let's go straight away.	Grammaire	Le groupe verbal	18. Impératif	1017
N'en parlons pas.	Let's not talk about it.	Grammaire	Le groupe verbal	18. Impératif	1018
Raccroche immédiatement.	Hang up immediately.	Grammaire	Le groupe verbal	18. Impératif	1019
Ouvre la fenêtre si tu veux.	Open the window if you want.	Grammaire	Le groupe verbal	18. Impératif	1020
Mettez le verbe entre parenthèses au temps qui convient.	Put the verbs in brackets into the correct tense.	Grammaire	Le groupe verbal	18. Impératif	1021
"Il ne faut jamais dire ""jamais""."	Never say never.	Grammaire	Le groupe verbal	18. Impératif	1022
Nous avons parlé du passé.	We talked about the past.	Grammaire	Le groupe verbal	19. Verbes + préposition	1023
De quoi avez-vous parlé?	What did you talk about?	Grammaire	Le groupe verbal	19. Verbes + préposition	1024
C'est de lui que je parlais.	He's the one I was talking about.	Grammaire	Le groupe verbal	19. Verbes + préposition	1025
visiter qqch.	to aim at sth	Grammaire	Le groupe verbal	19. Verbes + préposition	1026
traiter qqch.	to deal with sth	Grammaire	Le groupe verbal	19. Verbes + préposition	1027
espérer qqch.	to hope for sth	Grammaire	Le groupe verbal	19. Verbes + préposition	1028
écouter qqch.	to listen to sth	Grammaire	Le groupe verbal	19. Verbes + préposition	1029
écouter qqn	to listen to sb	Grammaire	Le groupe verbal	19. Verbes + préposition	1030
regarder qqch.	to look at sth	Grammaire	Le groupe verbal	19. Verbes + préposition	1031
regarder qqn	to look at sb	Grammaire	Le groupe verbal	19. Verbes + préposition	1032
chercher qqch.	to look for sth	Grammaire	Le groupe verbal	19. Verbes + préposition	1033
chercher qqn	to look for sb	Grammaire	Le groupe verbal	19. Verbes + préposition	1034
payer qqch.	to pay for sth	Grammaire	Le groupe verbal	19. Verbes + préposition	1035
attendre qqch.	to wait for sth	Grammaire	Le groupe verbal	19. Verbes + préposition	1036
attendre qqn	to wait for sb	Grammaire	Le groupe verbal	19. Verbes + préposition	1037
Comment pouvez-vous expliquer sa conduite?	How can you account for his behaviour?	Grammaire	Le groupe verbal	19. Verbes + préposition	1038
demander à qqn	to ask sb	Grammaire	Le groupe verbal	19. Verbes + préposition	1039
discuter de qqch.	to discuss sth	Grammaire	Le groupe verbal	19. Verbes + préposition	1040
douter de qqch.	to doubt sth	Grammaire	Le groupe verbal	19. Verbes + préposition	1041
entrer dans qqch.	to enter sth	Grammaire	Le groupe verbal	19. Verbes + préposition	1042
pardonner à qqn	to forgive sb	Grammaire	Le groupe verbal	19. Verbes + préposition	1043
manquer de qqch.	to lack sth	Grammaire	Le groupe verbal	19. Verbes + préposition	1044
obéir à qqn	obey sb	Grammaire	Le groupe verbal	19. Verbes + préposition	1045
se souvenir de qqch.	to remember sth	Grammaire	Le groupe verbal	19. Verbes + préposition	1046
se souvenir de qqn	to remember sb	Grammaire	Le groupe verbal	19. Verbes + préposition	1047
dire à qqn	to tell sb	Grammaire	Le groupe verbal	19. Verbes + préposition	1048
faire confiance à qqn	to trust sb	Grammaire	Le groupe verbal	19. Verbes + préposition	1049
rapporter	to bring back	Grammaire	Le groupe verbal	20. Verbes + particule	1050
mettre	to put	Grammaire	Le groupe verbal	20. Verbes + particule	1051
remettre à plus tard	to put off	Grammaire	Le groupe verbal	20. Verbes + particule	1052
enfiler [un vêtement]	to put on	Grammaire	Le groupe verbal	20. Verbes + particule	1053
héberger qqn	to put sb up	Grammaire	Le groupe verbal	20. Verbes + particule	1054
ressembler à qqn	to look like sb	Grammaire	Le groupe verbal	20. Verbes + particule	1055
reprendre	to take back	Grammaire	Le groupe verbal	20. Verbes + particule	1056
noter	to take down	Grammaire	Le groupe verbal	20. Verbes + particule	1057
enlever qqch.	to take sth off	Grammaire	Le groupe verbal	20. Verbes + particule	1058
Éteins la lumière.	Turn the lights off.	Grammaire	Le groupe verbal	20. Verbes + particule	1059
Éteins la lumière.	Turn the lights off.	Grammaire	Le groupe verbal	20. Verbes + particule	1060
dans différentes directions [sens général]	about [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1061
se promener	have a walk	Grammaire	Le groupe verbal	20. Verbes + particule	1062
à travers [sens général - espace à deux dimensions]	across [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1063
le long de [sens général]	along [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1064
traverser	to walk across	Grammaire	Le groupe verbal	20. Verbes + particule	1065
avancer	to move along	Grammaire	Le groupe verbal	20. Verbes + particule	1066
circularité [sens général]	around [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1067
regarder autour de soi	to look around	Grammaire	Le groupe verbal	20. Verbes + particule	1068
éloignement [sens général]	away [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1069
emporter qqch.	to take sth away	Grammaire	Le groupe verbal	20. Verbes + particule	1070
retour [sens général]	back [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1071
revenir	to come back	Grammaire	Le groupe verbal	20. Verbes + particule	1072
mouvement vers le bas [sens général]	down [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1073
diminution [sens général]	down [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1074
baisser la radio	to turn the radio down	Grammaire	Le groupe verbal	20. Verbes + particule	1075
intérieur&nbsp;[sens général]	in [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1076
entrer	to come in	Grammaire	Le groupe verbal	20. Verbes + particule	1077
séparation&nbsp;[sens général]	off [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1078
coupure&nbsp;[sens général]	off [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1079
décoller	to take off	Grammaire	Le groupe verbal	20. Verbes + particule	1080
mouvement vers une surface&nbsp;[sens général]	on [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1081
continuité&nbsp;[sens général]	on [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1082
mise en marche&nbsp;[sens général]	on [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1083
essayer des habits	to try clothes on	Grammaire	Le groupe verbal	20. Verbes + particule	1084
continuer à travailler	to work on	Grammaire	Le groupe verbal	20. Verbes + particule	1085
allumer [ordinateur]	to turn sth on	Grammaire	Le groupe verbal	20. Verbes + particule	1086
mouvement vers l'extérieur&nbsp;[sens général]	out [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1087
distribuer qqch.	to hand sth out	Grammaire	Le groupe verbal	20. Verbes + particule	1088
mouvement au-dessus de&nbsp;[sens général]	over [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1089
se pencher en avant	to lean over	Grammaire	Le groupe verbal	20. Verbes + particule	1090
à travers&nbsp;[sens général - espace à trois dimension]	through [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1091
vers le haut&nbsp;[sens général]	up [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1092
lever les yeux	to look up	Grammaire	Le groupe verbal	20. Verbes + particule	1093
achèvement [sens général]	up [particule]	Grammaire	Le groupe verbal	20. Verbes + particule	1094
vider son verre	to drink up	Grammaire	Le groupe verbal	20. Verbes + particule	1095
rattraper qqn	to catch up with sb	Grammaire	Le groupe verbal	20. Verbes + particule	1096
se débarrasser de qqch.	to do away with sth	Grammaire	Le groupe verbal	20. Verbes + particule	1097
réduire qqch.	to cut down on sth	Grammaire	Le groupe verbal	20. Verbes + particule	1098
s'entendre avec qqn	to get on with sb	Grammaire	Le groupe verbal	20. Verbes + particule	1099
mépriser qqch.	to look down on sth	Grammaire	Le groupe verbal	20. Verbes + particule	1100
mépriser qqn	to look down on sb	Grammaire	Le groupe verbal	20. Verbes + particule	1101
attendre qqch. avec impatience	to look forward to sth	Grammaire	Le groupe verbal	20. Verbes + particule	1102
être à la recherche de qqch.	to look out for sth	Grammaire	Le groupe verbal	20. Verbes + particule	1103
compenser qqch.	to make up for sth	Grammaire	Le groupe verbal	20. Verbes + particule	1104
